tic,ra_x,dec_x,HIP,2MASS,EPIC,Gaia,rotation,spoc_avail,ele_avail,cpm_avail,pdc_per,pdc_power,sap_per,sap_power,cpm_per,cpm_power,ele_corr_per,ele_corr_power,ele_pca_per,ele_pca_power,solution_id,designation,random_index,ref_epoch,ra_y,ra_error,dec_y,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist
245786953,66.89954708333333,15.589192222222225,HIP20815 ,04273587+1535211 ,,3312709379213017728,5.87,True,True,True,2.9205527422043214,0.4907774016442722,5.304879157417068,0.12566085429736173,5.299905978555137,0.20984254170632627,5.519087647757074,0.3374339903899713,2.9133554560044184,0.3945652625292305,1.6357214584097997e+18,b'Gaia DR2 3312709379213017728',9192908.0,2015.5,66.90001675705912,0.05466082901879985,15.589088761900785,0.024303891789053556,20.924777670288858,0.06445392272994238,324.64706,104.99179772386444,0.11266648017634065,-24.068642004953237,0.06643185092999412,0.33065479999999997,0.36719167,-0.14684154,0.39458185,0.2857582,0.3170862,-0.24005784,0.23673515,0.39256599999999997,0.041197915,366.0,366.0,363.0,3.0,15.61015,957.925,0.0,0.0,31.0,True,109.77991000000002,1.6410829638381754,0.007085880693489255,0.08155153,41.0,12.0,0.06478551,0.0,43.0,True,363.0,23218643.28964369,5280.597563272201,4396.9727,7.2737737000000005,37.0,12988504.918586135,10945.218403956216,1186.683,7.567489999999999,35.0,14378385.070043875,16585.921555854613,866.903,6.8676449999999996,1.1786602,0.0,0.6998453,0.29371643,0.40612888,39.39446072631753,0.15684136340961485,16.0,6250.0,4.5,0.0,b'NOT_AVAILABLE',180.41176150800274,-22.38621672771155,67.66386543255359,-6.076923507571025,100001.0,6148.3335,6068.6665,6193.75,0.2203,0.122,0.32,0.111,0.0553,0.1621,200111.0,1.2654976999999998,1.2470068,1.2989416,2.0618024,2.0535636000000004,2.0700412,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3312709379213017728',b'',0.00045601915041086394
17232188,65.0540275,19.233478611111114,HIP20237 ,04201294+1914005 ,,48203487411427456,5.45,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 48203487411427456',204358890.0,2015.5,65.0545500934205,0.08596804843746812,19.23332589281751,0.03480106191459481,21.5991558471216,0.10742947995766236,201.05428,114.52073262181395,0.19867700681866227,-35.47827084534282,0.11124401957646228,0.27624099999999996,0.19613397,-0.5200311,0.30879316,0.25557876,0.2196239,-0.40335244,0.19058128,0.46353033,-0.10165991,301.0,301.0,295.0,6.0,8.1459055,532.741,0.0,0.0,31.0,True,109.75588,1.6293178031602027,0.008525113249555268,0.052210305,35.0,7.0,0.10841735,0.0,45.0,False,334.0,22420023.917942066,4713.582881336748,4756.4717,7.3117757,36.0,12458243.79246369,7950.122480923029,1567.0505,7.6127462,32.0,14060497.656286672,13696.509981165136,1026.5752,6.8919179999999995,1.1828151000000002,0.0,0.72082806,0.30097055,0.4198575,38.36215397791066,0.1626945057384917,25.0,6000.0,4.0,0.0,b'NOT_AVAILABLE',176.1811510455901,-21.40037027852841,66.51511527215683,-2.1952175632188364,100001.0,6064.0,5964.0,6200.0,0.201,0.0612,0.3121,0.1075,0.0412,0.1555,200111.0,1.2399708,1.1861687,1.2819011999999999,1.8730716,1.861953,1.8841901,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+48203487411427456',b'',0.0005081610669656437
60879815,66.52430041666666,15.52433777777778,         ,04260584+1531275 ,,3312751882209460864,4.83,True,True,True,5.096825333815903,0.6276605774907137,5.304876658621152,0.1548134698518875,5.299905978555137,0.4516651716109442,5.085861948290233,0.2069820637439408,4.8937917236511606,0.4003727362505464,1.6357214584097997e+18,b'Gaia DR2 3312751882209460864',1037131727.0,2015.5,66.52488590800206,0.06941053979988501,15.524233927887554,0.03473839358304096,22.41212464159547,0.07632458061580606,293.6423,131.0193638404121,0.2364723150190637,-24.150876969975627,0.10038790405509973,-0.17212152,-0.13284265,-0.5073890999999999,0.46160617,0.31043684,0.5620069000000001,-0.6349060999999999,0.092459425,0.01771641,-0.44801825,389.0,389.0,384.0,5.0,23.369013,1453.5033,0.10243025961219447,5.5506405240831365,31.0,True,46.396359999999994,1.6330837422842557,0.008636535388764773,0.04116853,44.0,9.0,0.13526568,0.0,52.0,True,395.0,21928083.016335603,5992.469565341549,3659.2732,7.335864,42.0,12170457.817477042,10977.871972714323,1108.6354,7.638120699999999,36.0,13749818.21146311,9145.969151402542,1503.3746,6.9161777,1.1820585,0.0,0.7219429,0.30225658,0.41968632,42.73135332580832,0.1514433994765166,19.0,6250.0,4.5,0.25,b'NOT_AVAILABLE',180.22063850298127,-22.70816446346846,67.29469168946821,-6.083808999873727,100001.0,6099.0,6008.025,6498.0,0.052000000000000005,0.0059,0.2147,0.0173,0.0024,0.1147,200111.0,1.1676532,1.0286597,1.2032828000000002,1.6996403999999998,1.6923692,1.7069116000000002,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3312751882209460864',b'',0.0005656630112335559
373027194,66.94197708333334,11.736418888888887,HIP20826 ,04274607+1144110 ,,3306922958753764992,5.14,True,True,True,4.560277064497358,0.2833612294772694,20.0,0.2313108811722181,20.0,0.10389947248911256,4.5501154062923135,0.28649579928588353,4.395765256488283,0.3090513582270805,1.6357214584097997e+18,b'Gaia DR2 3306922958753764992',401500177.0,2015.5,66.94246144055768,0.03247006221756968,11.736365486106086,0.02172762339921226,22.02257903124011,0.03795442488470365,580.2375,110.08489187945959,0.07172077138827515,-12.426956535282883,0.04802921799520349,0.091083296,0.28530502,-0.16210091,0.21361867,-0.16553822,0.14280783,-0.19861642,0.09955705,0.24229635,0.065201476,246.0,246.0,244.0,2.0,8.595455000000001,479.42084000000006,0.0,0.0,31.0,True,116.71914,1.6195028315664015,0.007248415906097054,0.047617245,28.0,10.0,0.046998445,0.0,32.0,False,254.0,21514346.61212276,14295.662817770215,1504.9562,7.3565454,29.0,11880718.860519866,19963.19317736588,595.1311599999999,7.6642814,29.0,13457728.721336085,25170.245012338808,534.66815,6.939491,1.1777465,0.0,0.7247906,0.30773592,0.41705465,39.09251992909814,0.17535670437220294,13.0,6250.0,4.0,0.25,b'NOT_AVAILABLE',183.74468608803056,-24.734421804604025,67.09219927130529,-9.888065372703958,100001.0,6096.775,6041.8,6122.5,0.0765,0.008,0.26899999999999996,0.013000000000000001,0.0033,0.139,200111.0,1.1779414,1.1680635,1.1994755,1.7272006000000002,1.722633,1.7317683000000001,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3306922958753764992',b'',0.0004696847877281349
245902283,69.38324208333334,15.146480833333333,HIP21543 ,04373196+1508473 ,,3309493715722074880,6.28,True,True,True,3.1316981813274256,0.4701003685788931,6.665267021301602,0.2402007784815336,3.1283180063735148,0.3187314184227171,7.012431491922017,0.3243839847459136,7.012431491922017,0.4341363051928127,1.6357214584097997e+18,b'Gaia DR2 3309493715722074880',347829420.0,2015.5,69.38372566683248,0.4124069743906969,15.146381157160153,0.2966890613488584,20.690573420527173,0.4618509208672548,44.799248,108.38357119826135,0.936826595426629,-23.178760959697808,0.5955016020182519,-0.21425632,-0.34843029999999997,-0.67160344,0.22344811,0.10822939999999999,0.26022917,-0.6036709,0.5238838,0.0044404995,-0.2508104,329.0,329.0,328.0,1.0,222.51932000000002,103179.3,2.216277763623995,2421.244657750936,31.0,False,0.19528443,1.4016372922045526,0.09603634519064412,-0.08538855599999999,37.0,12.0,0.50749844,0.0,48.0,True,354.0,20696354.481179025,17540.238465410835,1179.9358,7.398631,36.0,11424710.175019845,9828.607839164126,1162.3936,7.706775,36.0,13810621.01408508,13139.123903463777,1051.1067,6.9113869999999995,1.2193128999999998,0.0,0.7953882,0.3081441,0.48724413,41.803869474646724,0.7820425198018769,16.0,5750.0,4.0,0.0,b'NOT_AVAILABLE',182.37637404834956,-20.775537477009596,69.98082374104217,-6.871598847601546,100001.0,5816.5,5655.3,6056.6665,0.359,0.184,0.579,0.1863,0.099,0.271,200111.0,1.3591126,1.2534631,1.4376978999999999,1.9048138,1.8573215,1.952306,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3309493715722074880',b'',0.00046931446651000215
435939639,66.05195083333334,14.758203333333332,HIP20553 ,04241244+1445295 ,,3311151229500925952,6.77,True,True,True,6.0451593010771525,0.8160033474705986,6.0451593010771525,0.4952650681867259,5.771225763816752,0.7437542192437312,5.764600848772888,0.6676503970118114,5.764600848772888,0.6940679624589763,1.6357214584097997e+18,b'Gaia DR2 3311151229500925952',475907523.0,2015.5,66.05245108754707,0.41591908982425607,14.758158115965022,0.3541185896120202,19.537117061355413,0.5034665554797033,38.805195,112.26745820735891,1.1733618327046973,-10.565520945493576,1.0163550097398222,0.21850425,0.026342517000000003,-0.35991102,-0.10512937,-0.099888235,-0.13663341,-0.38613552,0.28064495,0.17608896,0.2673946,222.0,222.0,215.0,7.0,211.1686,102295.09,2.3675590037653107,2091.258955107368,31.0,False,0.16514209,1.819137705235504,0.11344345209799148,0.025695855,25.0,9.0,0.622588,0.0,33.0,False,248.0,20147486.57914929,13814.458436352994,1458.4348,7.427813499999999,27.0,11000534.86580686,18193.413158176747,604.6438,7.7478538,26.0,13280318.566772975,21199.39558488655,626.448,6.953899000000001,1.2051555,0.0,0.79395485,0.32004023,0.47391462,41.240528714950045,0.21400047605416445,12.0,5750.0,4.5,0.25,b'NOT_AVAILABLE',180.55607124595014,-23.54463310992845,66.71766470143403,-6.766486860664196,100001.0,5905.5,5793.0,6449.5,0.3823,0.0603,0.6054,0.20600000000000002,0.09699999999999999,0.311,200111.0,1.3744881000000002,1.1523974,1.4283916,2.0701575,2.0106313,2.1296837,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3311151229500925952',b'',0.00047821662295644354
436651598,72.64092000000002,15.083433333333335,HIP22505 ,04503379+1505004 ,,3404812685132622592,8.61,True,True,True,4.405716255121579,0.3654333608464277,8.96398615433389,0.3761223963643443,17.329644426606578,0.2731851473575792,6.3276206135042585,0.2268129470114021,7.413643631749519,0.3085295528228043,1.6357214584097997e+18,b'Gaia DR2 3404812685132622592',784485247.0,2015.5,72.64129926370455,0.13557915522035355,15.083346433101065,0.08168027734338999,21.075046104180476,0.1546251340541156,136.29766999999998,85.04052544256626,0.29542905491590304,-20.204478150387047,0.16315139906563733,-0.36842895,-0.20191953,-0.47666603,0.32779393,-0.046117723,0.45215824,-0.70966583,0.29483488,0.24601422,-0.47128606,311.0,311.0,295.0,16.0,60.65639,5571.629,0.4452032674031911,93.70773638806423,31.0,True,4.3158317,1.5409213528142192,0.021219392160011084,-0.11993628,35.0,11.0,0.16407555,0.0,37.0,False,308.0,17909648.45550085,7076.9377039938245,2530.706,7.555648,31.0,9190889.796842117,15256.225869553733,602.43536,7.9429940000000006,31.0,12219007.273332888,17026.846935004098,717.63184,7.04433,1.1954392,0.0,0.8986639999999999,0.38734627,0.51131773,41.14146677659825,0.3781290672493249,14.0,5500.0,5.0,0.0,b'NOT_AVAILABLE',184.422833517227,-18.290567343522465,73.11469679004601,-7.344203809543274,100001.0,5539.6665,5453.05,5653.75,0.4385,0.3269,0.6019,0.2118,0.1605,0.302,200111.0,1.3826314,1.3273959,1.4269040000000002,1.6219671999999998,1.6082205,1.6357138999999998,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3404812685132622592',b'',0.00036832871716891536
59087638,66.11803,16.886167222222227,HIP20577 ,04242831+1653103 ,,3313662896312488192,7.84,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 3313662896312488192',418466827.0,2015.5,66.11853471239753,0.0734304791241509,16.88605747548705,0.030881868997261506,21.66569209161861,0.06805301930502561,318.3649,112.13477588420014,0.16102305348110435,-25.50743704681829,0.09269550628238192,-0.10802942,-0.08960221,-0.6141813,0.44859695,0.33683684,0.38148853,-0.63569987,0.47523922,0.04049668,-0.20128870000000001,398.0,398.0,394.0,4.0,11.485380000000001,804.2651,0.0,0.0,31.0,True,79.28048000000001,1.6242003997294872,0.007266554833501341,0.051235706,45.0,9.0,0.098130256,0.0,52.0,True,427.0,16322335.530936785,4945.236166867646,3300.618,7.656409700000001,46.0,8882863.972175764,12116.046063930935,733.1487400000001,7.9800057,45.0,10591064.959018266,22486.828223177865,470.98972000000003,7.199571000000001,1.1930847,0.0,0.7804346,0.323596,0.45683859999999993,37.70532863969025,0.15423266985639278,24.0,5750.0,4.5,0.25,b'NOT_AVAILABLE',178.81341923914525,-22.14707742760163,67.12732270114206,-4.6770216486903085,100001.0,5758.4,5695.6,5856.965,0.087,0.0089,0.251,0.044000000000000004,0.0039,0.1263,200111.0,1.1780893,1.1387715,1.2042117,1.3748597,1.3693123999999999,1.380407,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3313662896312488192',b'',0.0004871518103188504
245792139,67.20124291666667,17.285468333333334,HIP20899 ,04284827+1717079 ,,3314109916508904064,7.38,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 3314109916508904064',1039044294.0,2015.5,67.2017334200264,0.04535117373532867,17.285345827845028,0.021464687610748705,21.43102453486021,0.04704939896635623,455.5005,108.76248918780423,0.09925430562181993,-28.46047833249275,0.060544562783951074,0.062019200000000003,0.22468393,-0.37116209999999994,0.234171,-0.05521990400000001,0.14229955,-0.42152083,0.07565161599999999,0.29201722,-0.068198584,300.0,300.0,294.0,6.0,9.720112,590.25964,0.0,0.0,31.0,True,75.83964499999999,1.6317317047580735,0.0075043233625373545,0.0204609,34.0,11.0,0.062317066,0.0,38.0,False,307.0,15885773.415980738,12798.563477864875,1241.2153,7.685845,33.0,8594345.830663912,26097.17298634713,329.32095,8.015856,31.0,10184274.536665047,21314.50210427269,477.80962999999997,7.2420945,1.1821030000000001,0.0,0.7737613,0.33001090000000005,0.44375038,39.032410296066985,0.1521251488953069,19.0,6000.0,4.0,0.25,b'NOT_AVAILABLE',179.1888117945184,-21.09366458278013,68.2162663980017,-4.44644361526978,100001.0,5903.5,5887.5,5955.0,0.0753,0.0105,0.2423,0.043,0.0066,0.099,200111.0,1.1134403999999998,1.0942651,1.1195004,1.3566471000000002,1.3523471000000002,1.3609471000000002,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3314109916508904064',b'',0.0004759084862717623
311151814,61.56719875,15.698120555555557,HIP19148 ,04061614+1541532 ,,45367056650753280,7.47,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 45367056650753280',1199753860.0,2015.5,61.5677309153752,0.04103118472032551,15.698035581492244,0.021197993778088533,21.025661670179826,0.04313199689504799,487.47247000000004,118.91204778598131,0.09247634160674137,-19.77565054311868,0.05077718841213047,0.12676322,0.17695273,-0.2909224,0.05195948,0.04412809400000001,0.091509014,0.3519173,0.21746145,-0.08821896,0.12775454,284.0,284.0,282.0,2.0,8.7118845,535.7775,0.0,1.6970075024191037e-15,31.0,True,75.05649,1.6213875378563032,0.008170870441129954,-0.07870824,32.0,11.0,0.059068895999999996,0.0,37.0,False,302.0,15776763.3273984,9955.201437760257,1584.7759,7.6933207999999995,34.0,8600717.65010071,17235.92920665627,498.99935999999997,8.015052,33.0,10083393.174354883,16666.77812508884,604.9996,7.2529035,1.1842803999999998,0.0,0.7621484000000001,0.3217311,0.44041729999999996,37.545404434311145,0.1514717702500898,18.0,6000.0,4.5,0.0,b'NOT_AVAILABLE',176.67632493907485,-26.23266889409725,62.60214445008968,-5.077867125113639,100001.0,5964.6665,5873.6665,5996.0,0.1045,0.0282,0.2776,0.046,0.013000000000000001,0.1337,200111.0,1.1064343,1.0949007,1.1409837,1.396017,1.3918273,1.4002066,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+45367056650753280',b'',0.0005113852149986898
245863570,68.64712541666667,15.504623055555555,HIP21317 ,04343529+1530166 ,,3312575685471393664,8.93,True,True,True,3.998988676554733,0.5987666745139175,3.998988676554733,0.4170531090405438,3.994897712377322,0.4105260860960671,5.293638391568997,0.1923317539615444,3.989754545468188,0.4242219300358494,1.6357214584097997e+18,b'Gaia DR2 3312575685471393664',1005038268.0,2015.5,68.64757642161557,0.04841521262353304,15.504507544243062,0.02450902619012877,21.576473558984336,0.05093390123523426,423.61713,100.86662706726386,0.11284205447814535,-26.860635017063643,0.06554168884354197,-0.091358304,0.16058227,-0.30582443,0.28525445,-0.111267075,0.25227913,-0.42991707,0.033544447000000005,0.28100790000000003,-0.2317313,246.0,246.0,242.0,4.0,7.955366000000001,454.78824000000003,0.0,0.0,31.0,True,82.15666999999999,1.6269844838203344,0.008568639352476969,-0.05930397,28.0,12.0,0.069706134,0.0,28.0,False,242.0,14667016.018806415,6139.430430002701,2388.9863,7.7725115,28.0,7879731.745942644,8468.728819306538,930.4504,8.110109,25.0,9505698.51857322,11268.191211972127,843.5869,7.316960000000001,1.1853420000000001,0.0,0.7931495,0.33759785,0.45555162,40.261661567348696,0.1399951998767274,15.0,6000.0,4.0,0.25,b'NOT_AVAILABLE',181.60823553631496,-21.118598906624037,69.32514666651171,-6.415357496398945,100001.0,5852.0,5833.5,5871.25,0.0743,0.017,0.19,0.0367,0.0096,0.077,200111.0,1.0828413000000001,1.0757523,1.0897202,1.2389151000000003,1.2348816,1.2429485,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3312575685471393664',b'',0.000441548915656137
60903678,66.60256125000001,16.853359166666667,HIP20719 ,04262460+1651118 ,,3313743710417140864,8.11,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 3313743710417140864',1298093740.0,2015.5,66.60302074082938,0.1630598254260652,16.85318525798189,0.08082241407092976,19.840123303586108,0.150544259083428,131.7893,102.0938355469377,0.4604770660167709,-40.445472741945466,0.2525921316045289,-0.19650373,0.014821554499999999,-0.65972024,0.38370857,0.23939885,0.3620262,-0.7263050999999999,-0.005714741999999999,0.012351473,-0.35419470000000003,337.0,337.0,306.0,31.0,49.13055,3828.0916,0.3918926486223719,53.924558707456704,31.0,True,5.4052277,1.4864870601303417,0.031713105739026366,-0.061429452,37.0,10.0,0.24870385,0.0,43.0,False,352.0,13357279.32179286,7397.325111806464,1805.6904,7.874070599999999,39.0,7092063.114878244,11276.097698135132,628.9466,8.224457000000001,36.0,8843912.648156561,12044.18745964026,734.2889,7.395308999999999,1.1930555,0.0,0.8291478000000001,0.35038614,0.47876167,44.278983625406646,1.0429658998450646,18.0,5750.0,4.5,0.0,b'NOT_AVAILABLE',179.1588638005936,-21.810293070126065,67.58126898033821,-4.783672351763932,100001.0,5739.25,5643.9,5770.5,0.1945,0.057,0.3121,0.09699999999999999,0.0234,0.1551,200111.0,1.1722962,1.1596335,1.2122412,1.3433526000000002,1.3315451999999999,1.3551598999999999,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3313743710417140864',b'',0.0004645208537308616
16048383,63.634642916666664,23.57494388888889,HIP19793 ,04143228+2334298 ,211037886,149005270337201792,8.38,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 149005270337201792',1042377868.0,2015.5,63.63520669480864,0.048247058325791715,23.57473657707079,0.02506666714928629,21.828243043191804,0.05083433715302076,429.39957000000004,119.94955604982604,0.10065806538795104,-48.151222042294776,0.07563551246162087,0.31956568,0.35720772,-0.33802667,0.23470412,0.25004777,0.08102441,-0.38568258,0.064637855,0.17385241,0.16190018,352.0,352.0,350.0,2.0,9.240312,648.0796,0.0,0.0,31.0,True,71.59270500000001,1.6077200336579471,0.00709298273961584,0.05647362,40.0,11.0,0.06222868,0.0,42.0,True,356.0,13253659.153158907,4474.834025314854,2961.8213,7.882526400000001,40.0,7038238.315996474,7616.454741345307,924.08325,8.232728,39.0,8714372.266403083,7992.233022561391,1090.3551,7.4113297000000005,1.1885481000000002,0.0,0.82139826,0.35020159999999995,0.47119665,37.468039342141275,0.15153428320018586,19.0,5750.0,4.5,0.25,b'VARIABLE',171.79371198901197,-19.47838991829721,65.96143203855155,2.30882962346393,100001.0,5750.0,5733.5,5849.6665,0.09,0.017,0.2151,0.0495,0.0076,0.106,200111.0,1.0570457,1.0213326999999999,1.0631385,1.1004076999999999,1.0968813999999998,1.103934,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+149005270337201792',b'http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=149005270337201792',0.0005481718647964915
17410529,66.46552958333334,18.864059722222226,HIP20686 ,04255172+1851505 ,,47912460427317632,7.96,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 47912460427317632',1349202726.0,2015.5,66.46602326836108,0.511324141162659,18.863894482142555,0.5042012337901516,,,,,,,,0.062521815,,,,,,,,,,261.0,261.0,243.0,18.0,521.88104,1158183.8,6.465937826956497,18996.414305958635,3.0,False,0.020798283,,,0.0015830622,30.0,11.0,1.2345278,0.0,33.0,False,285.0,21652706.90723532,8667.484391741524,2498.1536,7.349585,32.0,11348530.361609407,15714.552957687554,722.16693,7.7140393,31.0,14520787.831366224,22730.78061078539,638.81604,6.856944599999999,1.1947383,0.0,0.85709476,0.36445427,0.4926405,,,0.0,,,,b'NOT_AVAILABLE',177.41029313496225,-20.62576661768629,67.77215085083269,-2.777761382852216,130001.0,5708.0,5639.0,5755.23,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+47912460427317632',b'',0.00048712511402830517
60903802,66.66717291666667,16.746912222222225,HIP20741 ,04264010+1644488 ,,3313689422030650496,8.68,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 3313689422030650496',1292310131.0,2015.5,66.66765704827857,0.07035347824040733,16.74677694365919,0.028036291159959842,21.76521527198605,0.06892683877779783,315.7727,107.63527635547425,0.17408297927297708,-31.431384198096012,0.0808863956390947,-0.0017185210999999998,-0.036337387,-0.54562986,0.33401709999999996,0.060257383,0.31317990000000007,-0.53792214,0.13459454,0.21899717,-0.18217601,299.0,299.0,292.0,7.0,10.225161,607.19147,0.0,0.0,31.0,True,128.763,1.6223346932969327,0.008581475399204291,0.011457908000000001,35.0,10.0,0.10168599,0.0,37.0,True,310.0,12559881.96878765,5464.592925567409,2298.4114,7.9409018,34.0,6639308.87801258,7177.968044060178,924.9566,8.296081,33.0,8282060.165765063,8303.322499334772,997.4393,7.4665740000000005,1.1880182,0.0,0.8295064,0.35517883,0.47432756,38.40163032748493,0.15381544872435746,16.0,5750.0,4.5,0.25,b'VARIABLE',179.28976262957661,-21.829896596635862,67.62567852696557,-4.898534899600378,100001.0,5781.0,5730.6665,5789.0,0.135,0.013999999999999999,0.2318,0.0568,0.0049,0.1134,200111.0,1.0199561,1.0171390999999999,1.0379517,1.0468141,1.042554,1.0510741000000001,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3313689422030650496',b'http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=3313689422030650496',0.00047469945587822756
436590739,71.62661,15.472041111111107,HIP22203 ,04463036+1528194 ,,3309006602007842048,7.95,True,True,True,4.125965157470704,0.4188590245266452,7.025608950494031,0.3383781874717569,7.871171917291668,0.39269660070115975,4.116513219485573,0.21504910268035274,7.012448804506185,0.3972167406467004,1.6357214584097997e+18,b'Gaia DR2 3309006602007842048',275494821.0,2015.5,71.62699696322373,0.06765711658985052,15.471935250653276,0.04244955723282248,20.357129565194683,0.08482633062700444,239.98597999999998,86.59406585690084,0.1305979383493076,-24.641352229275896,0.07792110958880882,-0.1869109,0.19307068,-0.3838658,0.20395789,-0.2911198,0.14238872,-0.7973061,0.29508495,0.4195295,-0.20286843,266.0,266.0,259.0,7.0,17.183532999999997,869.98114,0.07003887937498632,1.7680288815568548,31.0,True,51.53648,1.582140472747136,0.010993452578231307,-0.11261424,30.0,13.0,0.07444438,0.0,33.0,False,268.0,10589097.641778355,5228.567691790362,2025.2386,8.126219,29.0,5598479.614042749,9278.228901467033,603.3996,8.481213,30.0,6994412.39945984,7977.34099188772,876.7849,7.650042,1.1892319,0.0,0.83117056,0.35499382,0.47617674,42.04161148585357,0.30449596133756696,13.0,5750.0,4.5,0.25,b'NOT_AVAILABLE',183.4825235579572,-18.85081735551228,72.18433436442673,-6.838242853765378,100001.0,5726.0,5708.75,5770.6665,0.0962,0.025,0.19699999999999998,0.0543,0.013000000000000001,0.098,200111.0,1.0224353000000002,1.0066688,1.0286236,1.0124458,1.0072253,1.0176663000000001,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3309006602007842048',b'',0.0003795051640290893
435883224,64.41227416666666,16.947836111111116,HIP20019 ,04173893+1656521 ,,45788547559850496,5.52,False,False,False,,,,,,,,,,,1.6357214584097997e+18,b'Gaia DR2 45788547559850496',756863602.0,2015.5,64.41278197382645,0.06487858581248636,16.94772728087365,0.03442233291979903,21.399070637630835,0.0687052157223726,311.4621,112.78158409165621,0.17692755685955466,-25.278076913029658,0.1007011447820242,0.023701549,-0.3581437,-0.5655593000000001,0.20760433,0.076600276,0.15796453,-0.3232988,0.48377440000000005,-0.09138454,-0.10173084,171.0,171.0,169.0,2.0,8.897345,382.50082000000003,0.0,0.0,31.0,True,127.284775,1.5693692722932857,0.010718658333901728,-0.10134341,20.0,9.0,0.10369263599999999,0.0,24.0,False,188.0,10866957.140782617,8867.384986007433,1225.4974,8.098096,22.0,5404470.182028435,19379.75257326831,278.87198,8.5195055,22.0,7666263.732381791,19596.079514921832,391.21417,7.550461,1.2027961,0.0,0.9690447,0.42140959999999994,0.5476350999999999,,,0.0,,,,b'NOT_AVAILABLE',177.62187053943777,-23.355236265371214,65.5236154733862,-4.3437730239033305,100001.0,5317.0,5280.0,5559.3335,0.5225,0.3492,0.6177,0.2465,0.1675,0.311,200111.0,1.1662207,1.0667646000000002,1.1826226999999998,0.9793159,0.9752173000000001,0.9834145000000001,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+45788547559850496',b'',0.0004896838954150097
